task_id,domain,k,dimensions,n_dims,k_nn,selector,seed,b_coverage,b_maxsum,b_maxmin,b_novelty,maxsum_stability,redundancy,b_achieved,spread_go,spread_ru,spread_cb,hidden_pref_hits,hidden_pref_draws,hidden_pref_rate,hidden_pref_exact,coverage_by_dimension,n_selected,redundancy_floor,redundancy_excess,n_pool,b_pool,year,q,multiset_stability
1.0-1000-classical-2008-scanalyzer-3,scanalyzer,20,go+ru,2,3,maxsum_stability,1330105845,18,19.750000000000007,0.08333333333333333,0.08333333333333331,157.38873103504676,2,18,0.25816993464052296,0.0,,48,50,0.96,0.95,"go:18/20,ru:1/1",20,0,2,120,20,2008,1.0,True
1.0-1000-classical-2000-schedule-11,schedule,20,go+ru,2,3,bcoverage,1052260247,20,50.03846153846153,0.07692307692307693,0.15641025641025635,12.039215686274483,0,20,0.5267206477732793,0.0,,25,50,0.5,0.5199600798403193,"go:20/501,ru:1/1",20,0,0,1000,501,2000,1.0,True
1.0-1000-classical-2000-schedule-11,schedule,20,go+ru,2,3,bmaxsum,1052260247,20,52.65384615384616,0.07692307692307693,0.1615384615384615,12.039215686274483,0,20,0.554251012145749,0.0,,25,50,0.5,0.5199600798403193,"go:20/501,ru:1/1",20,0,0,1000,501,2000,1.0,True
1.0-1000-classical-2000-schedule-11,schedule,20,go+ru,2,3,bmaxmin,1052260247,2,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.2222222222222222,18,2,0.9230769230769231,0.0,,25,50,0.5,0.501996007984032,"go:2/501,ru:1/1",2,0,18,1000,501,2000,1.0,True
1.0-1000-classical-2000-schedule-11,schedule,20,go+ru,2,3,bnovelty,1052260247,2,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.0,18,2,0.7692307692307693,0.0,,25,50,0.5,0.501996007984032,"go:2/501,ru:1/1",2,0,18,1000,501,2000,1.0,True
1.0-1000-classical-2000-schedule-11,schedule,20,go+ru,2,3,maxsum_stability,1052260247,19,44.00000000000001,0.07692307692307693,0.15317139001349525,18.588235294117613,1,19,0.5146198830409358,0.0,,25,50,0.5,0.5189620758483033,"go:19/501,ru:1/1",20,0,1,1000,501,2000,1.0,True
1.0-1000-classical-2006-tpp-6,tpp,20,go+ru,2,3,bcoverage,1616617262,20,63.83333333333331,0.16666666666666666,0.20833333333333331,0.0,0,20,0.6719298245614033,0.0,,18,50,0.36,0.3333333333333333,"go:20/120,ru:1/2",20,0,0,1000,122,2006,1.0,True
1.0-1000-classical-2006-tpp-6,tpp,20,go+ru,2,3,bmaxsum,1616617262,20,84.66666666666673,0.16666666666666666,0.24583333333333335,36.14814814814815,0,20,0.7017543859649124,0.18947368421052632,,26,50,0.52,0.5833333333333334,"go:20/120,ru:2/2",20,0,0,1000,122,2006,1.0,True
1.0-1000-classical-2006-tpp-6,tpp,20,go+ru,2,3,bmaxmin,1616617262,2,0.9166666666666667,0.9166666666666667,0.9166666666666667,1.0,18,2,0.8333333333333334,1.0,,20,50,0.4,0.5083333333333333,"go:2/120,ru:2/2",2,0,18,1000,122,2006,1.0,True
1.0-1000-classical-2006-tpp-6,tpp,20,go+ru,2,3,bnovelty,1616617262,2,0.9166666666666667,0.9166666666666667,0.9166666666666667,1.0,18,2,0.8333333333333334,1.0,,20,50,0.4,0.5083333333333333,"go:2/120,ru:2/2",2,0,18,1000,122,2006,1.0,True
1.0-1000-classical-2006-tpp-6,tpp,20,go+ru,2,3,maxsum_stability,1616617262,18,67.49999999999996,0.16666666666666666,0.2654320987654321,67.3665389527458,2,18,0.6732026143790849,0.20915032679738563,,28,50,0.56,0.5708333333333333,"go:17/120,ru:2/2",20,0,2,1000,122,2006,1.0,True
1.0-1000-classical-None-tsp-16,tsp,20,go,1,3,bcoverage,1412349928,20,59.173913043478194,0.08695652173913043,0.18985507246376818,100.07709372098238,0,20,0.3114416475972537,,,1,50,0.02,0.02,go:20/1000,20,0,0,1000,1000,None,1.0,True
1.0-1000-classical-None-tsp-16,tsp,20,go,1,3,bmaxsum,1412349928,20,66.78260869565213,0.08695652173913043,0.19565217391304346,105.41734530188415,0,20,0.3514874141876428,,,1,50,0.02,0.02,go:20/1000,20,0,0,1000,1000,None,1.0,True
1.0-1000-classical-None-tsp-16,tsp,20,go,1,3,bmaxmin,1412349928,2,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.6857142857142857,18,2,0.5217391304347826,,,1,50,0.02,0.002,go:2/1000,2,0,18,1000,1000,None,1.0,True
1.0-1000-classical-None-tsp-16,tsp,20,go,1,3,bnovelty,1412349928,2,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.6857142857142857,18,2,0.5217391304347826,,,1,50,0.02,0.002,go:2/1000,2,0,18,1000,1000,None,1.0,True
1.0-1000-classical-None-tsp-16,tsp,20,go,1,3,maxsum_stability,1412349928,20,61.391304347826036,0.13043478260869565,0.22028985507246374,111.47738266804785,0,20,0.32311212814645285,,,1,50,0.02,0.02,go:20/1000,20,0,0,1000,1000,None,1.0,True
1.0-1000-classical-2008-woodworking-15,woodworking,20,go+ru,2,3,bcoverage,1349077780,20,47.27999999999997,0.04,0.16033333333333333,0.0,0,20,0.4976842105263155,0.0,,24,50,0.48,0.51,"go:20/1000,ru:1/1",20,0,0,1000,1000,2008,1.0,True
1.0-1000-classical-2008-woodworking-15,woodworking,20,go+ru,2,3,bmaxsum,1349077780,20,51.29999999999996,0.1,0.18266666666666664,10.571428571428575,0,20,0.5399999999999996,0.0,,23,50,0.46,0.51,"go:20/1000,ru:1/1",20,0,0,1000,1000,2008,1.0,True
1.0-1000-classical-2008-woodworking-15,woodworking,20,go+ru,2,3,bmaxmin,1349077780,2,0.36,0.36,0.36,0.2857142857142857,18,2,0.72,0.0,,23,50,0.46,0.501,"go:2/1000,ru:1/1",2,0,18,1000,1000,2008,1.0,True
1.0-1000-classical-2008-woodworking-15,woodworking,20,go+ru,2,3,bnovelty,1349077780,2,0.32,0.32,0.32,0.0,18,2,0.64,0.0,,23,50,0.46,0.501,"go:2/1000,ru:1/1",2,0,18,1000,1000,2008,1.0,True
1.0-1000-classical-2008-woodworking-15,woodworking,20,go+ru,2,3,maxsum_stability,1349077780,20,48.37999999999997,0.04,0.15833333333333333,10.571428571428575,0,20,0.5092631578947365,0.0,,24,50,0.48,0.51,"go:20/1000,ru:1/1",20,0,0,1000,1000,2008,1.0,True
1.0-1000-classical-2000-elevators-108,elevators,20,go,1,3,bcoverage,1598355375,20,141.27586206896564,0.06896551724137931,0.3931034482758621,83.74677455347616,0,20,0.7435571687840297,,,8,50,0.16,0.15748031496062992,go:20/127,20,0,0,1000,127,2000,1.0,True
1.0-1000-classical-2000-elevators-108,elevators,20,go,1,3,bmaxsum,1598355375,20,167.0689655172415,0.06896551724137931,0.5701149425287356,102.23423626972563,0,20,0.8793103448275869,,,8,50,0.16,0.15748031496062992,go:20/127,20,0,0,1000,127,2000,1.0,True
1.0-1000-classical-2000-elevators-108,elevators,20,go,1,3,bmaxmin,1598355375,2,1.0,1.0,1.0,0.515625,18,2,1.0,,,0,50,0.0,0.015748031496062992,go:2/127,2,0,18,1000,127,2000,1.0,True
1.0-1000-classical-2000-elevators-108,elevators,20,go,1,3,bnovelty,1598355375,2,1.0,1.0,1.0,0.515625,18,2,1.0,,,0,50,0.0,0.015748031496062992,go:2/127,2,0,18,1000,127,2000,1.0,True
1.0-1000-classical-2000-elevators-108,elevators,20,go,1,3,maxsum_stability,1598355375,20,165.62068965517247,0.20689655172413793,0.5764367816091953,103.12085626533235,0,20,0.8716878402903814,,,8,50,0.16,0.15748031496062992,go:20/127,20,0,0,1000,127,2000,1.0,True
1.0-1000-classical-None-ferry-27,ferry,20,go+ru,2,3,bcoverage,1615901577,20,78.3333333333333,0.16666666666666666,0.23888888888888887,48.04531542531545,0,20,0.8245614035087716,0.0,,31,50,0.62,0.5943396226415094,"go:20/106,ru:1/1",20,0,0,106,106,None,1.0,True
1.0-1000-classical-None-ferry-27,ferry,20,go+ru,2,3,bmaxsum,1615901577,20,81.83333333333333,0.16666666666666666,0.26666666666666666,51.646121286121314,0,20,0.8614035087719297,0.0,,30,50,0.6,0.5943396226415094,"go:20/106,ru:1/1",20,0,0,106,106,None,1.0,True
1.0-1000-classical-None-ferry-27,ferry,20,go+ru,2,3,bmaxmin,1615901577,4,3.0,0.5,0.5,1.7075702075702073,16,4,1.0,0.0,,28,50,0.56,0.5188679245283019,"go:4/106,ru:1/1",4,0,16,106,106,None,1.0,True
1.0-1000-classical-None-ferry-27,ferry,20,go+ru,2,3,bnovelty,1615901577,4,3.0,0.5,0.5,1.7075702075702073,16,4,1.0,0.0,,28,50,0.56,0.5188679245283019,"go:4/106,ru:1/1",4,0,16,106,106,None,1.0,True
1.0-1000-classical-None-ferry-27,ferry,20,go+ru,2,3,maxsum_stability,1615901577,20,79.33333333333331,0.16666666666666666,0.24722222222222223,54.02784289784287,0,20,0.8350877192982454,0.0,,33,50,0.66,0.5943396226415094,"go:20/106,ru:1/1",20,0,0,106,106,None,1.0,True
1.0-1000-classical-1998-gripper-15,gripper,20,go+ru,2,3,bcoverage,1558138621,20,15.4375,0.03125,0.035416666666666666,8.080808080808065,0,20,0.1625,0.0,,40,50,0.8,0.803030303030303,"go:20/33,ru:1/1",20,0,0,1000,33,1998,1.0,True
1.0-1000-classical-1998-gripper-15,gripper,20,go+ru,2,3,bmaxsum,1558138621,20,22.15625,0.03125,0.05364583333333332,7.3535353535353405,0,20,0.2332236842105263,0.0,,40,50,0.8,0.803030303030303,"go:20/33,ru:1/1",20,0,0,1000,33,1998,1.0,True
1.0-1000-classical-1998-gripper-15,gripper,20,go+ru,2,3,bmaxmin,1558138621,2,0.5,0.5,0.5,0.08080808080808077,18,2,1.0,0.0,,26,50,0.52,0.5303030303030303,"go:2/33,ru:1/1",2,0,18,1000,33,1998,1.0,True
1.0-1000-classical-1998-gripper-15,gripper,20,go+ru,2,3,bnovelty,1558138621,2,0.4375,0.4375,0.4375,0.0,18,2,0.875,0.0,,26,50,0.52,0.5303030303030303,"go:2/33,ru:1/1",2,0,18,1000,33,1998,1.0,True
1.0-1000-classical-1998-gripper-15,gripper,20,go+ru,2,3,maxsum_stability,1558138621,20,15.4375,0.03125,0.035416666666666666,8.080808080808065,0,20,0.1625,0.0,,40,50,0.8,0.803030303030303,"go:20/33,ru:1/1",20,0,0,1000,33,1998,1.0,True
1.0-1000-classical-None-miconic-12,miconic,20,go,1,3,bcoverage,887302677,20,121.63636363636357,0.18181818181818182,0.26969696969696966,55.58946725937842,0,20,0.6401913875598083,,,9,50,0.18,0.145985401459854,go:20/137,20,0,0,1000,137,None,1.0,True
1.0-1000-classical-None-miconic-12,miconic,20,go,1,3,bmaxsum,887302677,20,151.54545454545442,0.18181818181818182,0.459090909090909,76.14065956957246,0,20,0.7976076555023917,,,9,50,0.18,0.145985401459854,go:20/137,20,0,0,1000,137,None,1.0,True
1.0-1000-classical-None-miconic-12,miconic,20,go,1,3,bmaxmin,887302677,2,1.0,1.0,1.0,0.5217391304347826,18,2,1.0,,,0,50,0.0,0.014598540145985401,go:2/137,2,0,18,1000,137,None,1.0,True
1.0-1000-classical-None-miconic-12,miconic,20,go,1,3,bnovelty,887302677,2,1.0,1.0,1.0,0.5217391304347826,18,2,1.0,,,0,50,0.0,0.014598540145985401,go:2/137,2,0,18,1000,137,None,1.0,True
1.0-1000-classical-None-miconic-12,miconic,20,go,1,3,maxsum_stability,887302677,20,145.3636363636363,0.18181818181818182,0.4015151515151514,79.42392096483225,0,20,0.7650717703349278,,,10,50,0.2,0.145985401459854,go:20/137,20,0,0,1000,137,None,1.0,True
1.0-1000-classical-1998-movie-12,movie,20,go+ru,2,3,bcoverage,130992253,20,114.35714285714293,0.14285714285714285,0.2452380952380952,130.30505050505053,0,20,0.5616541353383453,0.6421052631578947,,17,50,0.34,0.29166666666666663,"go:20/60,ru:4/16",20,0,0,1000,220,1998,1.0,True
1.0-1000-classical-1998-movie-12,movie,20,go+ru,2,3,bmaxsum,130992253,20,144.78571428571448,0.14285714285714285,0.5595238095238094,135.4101010101009,0,20,0.5503759398496231,0.9736842105263158,,31,50,0.62,0.625,"go:15/60,ru:16/16",20,0,0,1000,220,1998,1.0,True
1.0-1000-classical-1998-movie-12,movie,20,go+ru,2,3,bmaxmin,130992253,2,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.6,18,2,0.7142857142857143,1.0,,5,50,0.1,0.07916666666666666,"go:2/60,ru:2/16",2,0,18,1000,220,1998,1.0,True
1.0-1000-classical-1998-movie-12,movie,20,go+ru,2,3,bnovelty,130992253,2,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.6,18,2,0.7142857142857143,1.0,,5,50,0.1,0.07916666666666666,"go:2/60,ru:2/16",2,0,18,1000,220,1998,1.0,True
1.0-1000-classical-1998-movie-12,movie,20,go+ru,2,3,maxsum_stability,130992253,20,134.3571428571431,0.21428571428571427,0.4845238095238096,152.22424242424208,0,20,0.466917293233082,0.9473684210526315,,26,50,0.52,0.5375,"go:12/60,ru:14/16",20,0,0,1000,220,1998,1.0,True
1.0-1000-classical-2006-openstacks-5,openstacks,20,go,1,3,bcoverage,1402278771,20,156.00000000000003,0.4,0.47666666666666674,100.97344598510634,0,20,0.8210526315789475,,,24,50,0.48,0.5,go:20/40,20,0,0,160,40,2006,1.0,True
1.0-1000-classical-2006-openstacks-5,openstacks,20,go,1,3,bmaxsum,1402278771,20,159.6,0.4,0.5133333333333333,102.00228595895611,0,20,0.84,,,25,50,0.5,0.5,go:20/40,20,0,0,160,40,2006,1.0,True
1.0-1000-classical-2006-openstacks-5,openstacks,20,go,1,3,bmaxmin,1402278771,3,3.0,1.0,1.0,1.774621212121212,17,3,1.0,,,3,50,0.06,0.075,go:3/40,3,0,17,160,40,2006,1.0,True
1.0-1000-classical-2006-openstacks-5,openstacks,20,go,1,3,bnovelty,1402278771,3,3.0,1.0,1.0,1.774621212121212,17,3,1.0,,,3,50,0.06,0.075,go:3/40,3,0,17,160,40,2006,1.0,True
1.0-1000-classical-2006-openstacks-5,openstacks,20,go,1,3,maxsum_stability,1402278771,16,101.19999999999993,0.4,0.5833333333333333,104.26100532633365,4,16,0.8433333333333327,,,15,50,0.3,0.4,go:16/40,20,0,4,160,40,2006,1.0,True
1.0-1000-classical-2004-satellite-2,satellite,20,go+ru,2,3,bcoverage,109334136,20,77.09999999999998,0.2,0.265,88.47499999999998,0,20,0.8115789473684208,0.0,,34,50,0.68,0.5833333333333334,"go:20/120,ru:1/1",20,0,0,204,120,2004,1.0,True
1.0-1000-classical-2004-satellite-2,satellite,20,go+ru,2,3,bmaxsum,109334136,20,79.79999999999998,0.2,0.2783333333333333,89.22058823529409,0,20,0.8399999999999999,0.0,,34,50,0.68,0.5833333333333334,"go:20/120,ru:1/1",20,0,0,204,120,2004,1.0,True
1.0-1000-classical-2004-satellite-2,satellite,20,go+ru,2,3,bmaxmin,109334136,5,5.0,0.5,0.5,4.916176470588235,15,5,1.0,0.0,,30,50,0.6,0.5208333333333334,"go:5/120,ru:1/1",5,0,15,204,120,2004,1.0,True
1.0-1000-classical-2004-satellite-2,satellite,20,go+ru,2,3,bnovelty,109334136,5,5.0,0.5,0.5,4.916176470588235,15,5,1.0,0.0,,30,50,0.6,0.5208333333333334,"go:5/120,ru:1/1",5,0,15,204,120,2004,1.0,True
1.0-1000-classical-2004-satellite-2,satellite,20,go+ru,2,3,maxsum_stability,109334136,20,78.9,0.2,0.26666666666666666,92.3240196078431,0,20,0.8305263157894738,0.0,,33,50,0.66,0.5833333333333334,"go:20/120,ru:1/1",20,0,0,204,120,2004,1.0,True
1.0-1000-classical-2008-scanalyzer-4,scanalyzer,20,go+ru,2,3,bcoverage,1361270870,20,35.78125,0.0625,0.11979166666666666,66.66666666666659,0,20,0.37664473684210525,0.0,,22,50,0.44,0.5185185185185185,"go:20/540,ru:1/1",20,0,0,1000,540,2008,1.0,True
1.0-1000-classical-2008-scanalyzer-4,scanalyzer,20,go+ru,2,3,bmaxsum,1361270870,20,37.5,0.0625,0.115625,65.99999999999991,0,20,0.39473684210526316,0.0,,23,50,0.46,0.5185185185185185,"go:20/540,ru:1/1",20,0,0,1000,540,2008,1.0,True
1.0-1000-classical-2008-scanalyzer-4,scanalyzer,20,go+ru,2,3,bmaxmin,1361270870,3,0.75,0.25,0.25,1.3333333333333335,17,3,0.5,0.0,,22,50,0.44,0.5027777777777778,"go:3/540,ru:1/1",3,0,17,1000,540,2008,1.0,True
1.0-1000-classical-2008-scanalyzer-4,scanalyzer,20,go+ru,2,3,bnovelty,1361270870,3,0.75,0.25,0.25,1.3333333333333335,17,3,0.5,0.0,,22,50,0.44,0.5027777777777778,"go:3/540,ru:1/1",3,0,17,1000,540,2008,1.0,True
1.0-1000-classical-2008-scanalyzer-4,scanalyzer,20,go+ru,2,3,maxsum_stability,1361270870,20,28.1875,0.0625,0.07552083333333334,163.90476190476204,0,20,0.2967105263157895,0.0,,23,50,0.46,0.5185185185185185,"go:20/540,ru:1/1",20,0,0,1000,540,2008,1.0,True
1.0-1000-classical-2000-schedule-12,schedule,20,go+ru,2,3,bcoverage,665937453,20,42.7692307692308,0.07692307692307693,0.1455128205128205,0.0,0,20,0.4502024291497979,0.0,,23,50,0.46,0.51,"go:20/1000,ru:1/1",20,0,0,1000,1000,2000,1.0,True
1.0-1000-classical-2000-schedule-12,schedule,20,go+ru,2,3,bmaxsum,665937453,20,55.65384615384623,0.07692307692307693,0.14102564102564102,44.41692466460268,0,20,0.5858299595141708,0.0,,23,50,0.46,0.51,"go:20/1000,ru:1/1",20,0,0,1000,1000,2000,1.0,True
1.0-1000-classical-2000-schedule-12,schedule,20,go+ru,2,3,bmaxmin,665937453,2,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.5,18,2,0.7692307692307693,0.0,,23,50,0.46,0.501,"go:2/1000,ru:1/1",2,0,18,1000,1000,2000,1.0,True
1.0-1000-classical-2000-schedule-12,schedule,20,go+ru,2,3,bnovelty,665937453,3,1.0384615384615385,0.3076923076923077,0.3461538461538461,0.8421052631578947,17,3,0.6923076923076924,0.0,,23,50,0.46,0.5015,"go:3/1000,ru:1/1",3,0,17,1000,1000,2000,1.0,True
1.0-1000-classical-2000-schedule-12,schedule,20,go+ru,2,3,maxsum_stability,665937453,20,50.84615384615386,0.07692307692307693,0.12564102564102564,56.26934984520123,0,20,0.5352226720647775,0.0,,23,50,0.46,0.51,"go:20/1000,ru:1/1",20,0,0,1000,1000,2000,1.0,True
1.0-1000-classical-None-tsp-17,tsp,20,go,1,3,bcoverage,589926270,20,63.583333333333336,0.08333333333333333,0.19999999999999998,111.34571889145214,0,20,0.33464912280701753,,,0,50,0.0,0.02,go:20/1000,20,0,0,1000,1000,None,1.0,True
1.0-1000-classical-None-tsp-17,tsp,20,go,1,3,bmaxsum,589926270,20,69.33333333333337,0.125,0.2131944444444444,111.5627057127103,0,20,0.3649122807017546,,,3,50,0.06,0.02,go:20/1000,20,0,0,1000,1000,None,1.0,True
1.0-1000-classical-None-tsp-17,tsp,20,go,1,3,bmaxmin,589926270,2,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.7027027027027026,18,2,0.5833333333333334,,,0,50,0.0,0.002,go:2/1000,2,0,18,1000,1000,None,1.0,True
1.0-1000-classical-None-tsp-17,tsp,20,go,1,3,bnovelty,589926270,2,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.7027027027027026,18,2,0.5833333333333334,,,0,50,0.0,0.002,go:2/1000,2,0,18,1000,1000,None,1.0,True
1.0-1000-classical-None-tsp-17,tsp,20,go,1,3,maxsum_stability,589926270,20,64.83333333333336,0.16666666666666666,0.225,115.02700043741032,0,20,0.3412280701754387,,,3,50,0.06,0.02,go:20/1000,20,0,0,1000,1000,None,1.0,True
1.0-1000-classical-2008-woodworking-16,woodworking,20,go+ru,2,3,bcoverage,1231035054,20,32.83928571428571,0.03571428571428571,0.08988095238095237,5.428571428571427,0,20,0.34567669172932325,0.0,,19,50,0.38,0.5260416666666666,"go:20/384,ru:1/1",20,0,0,1000,384,2008,1.0,True
1.0-1000-classical-2008-woodworking-16,woodworking,20,go+ru,2,3,bmaxsum,1231035054,20,33.44642857142858,0.03571428571428571,0.08988095238095237,0.0,0,20,0.35206766917293236,0.0,,19,50,0.38,0.5260416666666666,"go:20/384,ru:1/1",20,0,0,1000,384,2008,1.0,True
1.0-1000-classical-2008-woodworking-16,woodworking,20,go+ru,2,3,bmaxmin,1231035054,2,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,18,2,0.5714285714285714,0.0,,18,50,0.36,0.5026041666666666,"go:2/384,ru:1/1",2,0,18,1000,384,2008,1.0,True
1.0-1000-classical-2008-woodworking-16,woodworking,20,go+ru,2,3,bnovelty,1231035054,2,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,18,2,0.5714285714285714,0.0,,18,50,0.36,0.5026041666666666,"go:2/384,ru:1/1",2,0,18,1000,384,2008,1.0,True
1.0-1000-classical-2008-woodworking-16,woodworking,20,go+ru,2,3,maxsum_stability,1231035054,15,18.08928571428571,0.03571428571428571,0.09682539682539683,30.339029391660937,5,15,0.34455782312925165,0.0,,19,50,0.38,0.51953125,"go:15/384,ru:1/1",20,0,5,1000,384,2008,1.0,True
1.0-1000-classical-2000-elevators-109,elevators,20,go,1,3,bcoverage,675530553,20,112.37931034482757,0.06896551724137931,0.18735632183908046,71.21327079872378,0,20,0.591470054446461,,,1,50,0.02,0.033112582781456956,go:20/604,20,0,0,1000,604,2000,1.0,True
1.0-1000-classical-2000-elevators-109,elevators,20,go,1,3,bmaxsum,675530553,20,131.93103448275863,0.06896551724137931,0.1816091954022988,88.61920768964008,0,20,0.6943738656987296,,,1,50,0.02,0.033112582781456956,go:20/604,20,0,0,1000,604,2000,1.0,True
1.0-1000-classical-2000-elevators-109,elevators,20,go,1,3,bmaxmin,675530553,2,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.5629629629629629,18,2,0.9655172413793104,,,0,50,0.0,0.0033112582781456954,go:2/604,2,0,18,1000,604,2000,1.0,True
1.0-1000-classical-2000-elevators-109,elevators,20,go,1,3,bnovelty,675530553,2,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.5522388059701493,18,2,0.8620689655172413,,,0,50,0.0,0.0033112582781456954,go:2/604,2,0,18,1000,604,2000,1.0,True
1.0-1000-classical-2000-elevators-109,elevators,20,go,1,3,maxsum_stability,675530553,20,124.62068965517247,0.13793103448275862,0.21091954022988504,93.35119073963273,0,20,0.6558983666061708,,,1,50,0.02,0.033112582781456956,go:20/604,20,0,0,1000,604,2000,1.0,True
1.0-1000-classical-None-ferry-29,ferry,20,go+ru,2,3,bcoverage,132685454,20,70.375,0.125,0.21145833333333336,44.58055099434407,0,20,0.7407894736842106,0.0,,30,50,0.6,0.5943396226415094,"go:20/106,ru:1/1",20,0,0,106,106,None,1.0,True
1.0-1000-classical-None-ferry-29,ferry,20,go+ru,2,3,bmaxsum,132685454,20,72.25,0.125,0.21041666666666664,44.86462324393352,0,20,0.7605263157894737,0.0,,29,50,0.58,0.5943396226415094,"go:20/106,ru:1/1",20,0,0,106,106,None,1.0,True
1.0-1000-classical-None-ferry-29,ferry,20,go+ru,2,3,bmaxmin,132685454,4,2.625,0.4375,0.4375,1.5325176121616613,16,4,0.875,0.0,,26,50,0.52,0.5188679245283019,"go:4/106,ru:1/1",4,0,16,106,106,None,1.0,True
1.0-1000-classical-None-ferry-29,ferry,20,go+ru,2,3,bnovelty,132685454,4,2.625,0.4375,0.4375,1.5325176121616613,16,4,0.875,0.0,,26,50,0.52,0.5188679245283019,"go:4/106,ru:1/1",4,0,16,106,106,None,1.0,True
1.0-1000-classical-None-ferry-29,ferry,20,go+ru,2,3,maxsum_stability,132685454,20,68.6875,0.125,0.20208333333333334,46.270120239419384,0,20,0.7230263157894737,0.0,,28,50,0.56,0.5943396226415094,"go:20/106,ru:1/1",20,0,0,106,106,None,1.0,True
1.0-1000-classical-1998-gripper-16,gripper,20,go+ru,2,3,bcoverage,1171660615,20,14.411764705882316,0.029411764705882353,0.034313725490196074,7.542857142857122,0,20,0.1517027863777086,0.0,,39,50,0.78,0.803030303030303,"go:20/33,ru:1/1",20,0,0,1000,33,1998,1.0,True
1.0-1000-classical-1998-gripper-16,gripper,20,go+ru,2,3,bmaxsum,1171660615,20,21.41176470588238,0.029411764705882353,0.049509803921568625,7.542857142857122,0,20,0.22538699690402506,0.0,,39,50,0.78,0.803030303030303,"go:20/33,ru:1/1",20,0,0,1000,33,1998,1.0,True
1.0-1000-classical-1998-gripper-16,gripper,20,go+ru,2,3,bmaxmin,1171660615,2,0.5,0.5,0.5,0.07619047619047614,18,2,1.0,0.0,,25,50,0.5,0.5303030303030303,"go:2/33,ru:1/1",2,0,18,1000,33,1998,1.0,True
1.0-1000-classical-1998-gripper-16,gripper,20,go+ru,2,3,bnovelty,1171660615,2,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.07619047619047614,18,2,0.9411764705882353,0.0,,26,50,0.52,0.5303030303030303,"go:2/33,ru:1/1",2,0,18,1000,33,1998,1.0,True
1.0-1000-classical-1998-gripper-16,gripper,20,go+ru,2,3,maxsum_stability,1171660615,20,14.499999999999961,0.029411764705882353,0.03529411764705882,7.619047619047598,0,20,0.152631578947368,0.0,,41,50,0.82,0.803030303030303,"go:20/33,ru:1/1",20,0,0,1000,33,1998,1.0,True
1.0-1000-classical-None-miconic-120,miconic,20,go,1,3,bcoverage,1500370027,20,85.26666666666662,0.06666666666666667,0.1627777777777778,56.062523057140496,0,20,0.44877192982456116,,,0,50,0.0,0.025510204081632654,go:20/784,20,0,0,1000,784,None,1.0,True
1.0-1000-classical-None-miconic-120,miconic,20,go,1,3,bmaxsum,1500370027,20,113.7333333333332,0.06666666666666667,0.1538888888888889,75.27593325162069,0,20,0.5985964912280695,,,1,50,0.02,0.025510204081632654,go:20/784,20,0,0,1000,784,None,1.0,True
1.0-1000-classical-None-miconic-120,miconic,20,go,1,3,bmaxmin,1500370027,2,0.9,0.9,0.9,0.5441176470588236,18,2,0.9,,,0,50,0.0,0.002551020408163265,go:2/784,2,0,18,1000,784,None,1.0,True
1.0-1000-classical-None-miconic-120,miconic,20,go,1,3,bnovelty,1500370027,2,0.9,0.9,0.9,0.5441176470588236,18,2,0.9,,,0,50,0.0,0.002551020408163265,go:2/784,2,0,18,1000,784,None,1.0,True
1.0-1000-classical-None-miconic-120,miconic,20,go,1,3,maxsum_stability,1500370027,20,105.59999999999987,0.2,0.2461111111111111,82.19515545749987,0,20,0.5557894736842098,,,2,50,0.04,0.025510204081632654,go:20/784,20,0,0,1000,784,None,1.0,True
1.0-1000-classical-1998-movie-13,movie,20,go+ru,2,3,bcoverage,1892284651,20,115.07142857142864,0.14285714285714285,0.3452380952380953,121.76010101010094,0,20,0.5165413533834582,0.6947368421052632,,21,50,0.42,0.5210084033613445,"go:20/35,ru:8/17",20,0,0,1000,156,1998,1.0,True
1.0-1000-classical-1998-movie-13,movie,20,go+ru,2,3,bmaxsum,1892284651,20,144.6428571428573,0.21428571428571427,0.5678571428571428,129.05707070707044,0,20,0.54360902255639,0.9789473684210527,,37,50,0.74,0.6857142857142857,"go:13/35,ru:17/17",20,0,0,1000,156,1998,1.0,True
1.0-1000-classical-1998-movie-13,movie,20,go+ru,2,3,bmaxmin,1892284651,2,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.7272727272727273,18,2,0.7142857142857143,1.0,,0,50,0.0,0.08739495798319327,"go:2/35,ru:2/17",2,0,18,1000,156,1998,1.0,True
