task_id,domain,k,selector_i,selector_j,jaccard,overlap_jaccard_plans,seed
1.0-1000-classical-1998-gripper-13,gripper,20,bnovelty,bnovelty,1.0,1.0,901573576
1.0-1000-classical-1998-gripper-13,gripper,20,bnovelty,maxsum_stability,0.047619047619047616,0.047619047619047616,901573576
1.0-1000-classical-1998-gripper-13,gripper,20,maxsum_stability,bcoverage,1.0,1.0,901573576
1.0-1000-classical-1998-gripper-13,gripper,20,maxsum_stability,bmaxsum,0.6,0.6,901573576
1.0-1000-classical-1998-gripper-13,gripper,20,maxsum_stability,bmaxmin,0.0,0.0,901573576
1.0-1000-classical-1998-gripper-13,gripper,20,maxsum_stability,bnovelty,0.047619047619047616,0.047619047619047616,901573576
1.0-1000-classical-1998-gripper-13,gripper,20,maxsum_stability,maxsum_stability,1.0,1.0,901573576
1.0-1000-classical-None-miconic-108,miconic,20,bcoverage,bcoverage,1.0,1.0,1702903515
1.0-1000-classical-None-miconic-108,miconic,20,bcoverage,bmaxsum,0.21212121212121213,0.21212121212121213,1702903515
1.0-1000-classical-None-miconic-108,miconic,20,bcoverage,bmaxmin,0.1,0.1,1702903515
1.0-1000-classical-None-miconic-108,miconic,20,bcoverage,bnovelty,0.1,0.1,1702903515
1.0-1000-classical-None-miconic-108,miconic,20,bcoverage,maxsum_stability,0.17647058823529413,0.17647058823529413,1702903515
1.0-1000-classical-None-miconic-108,miconic,20,bmaxsum,bcoverage,0.21212121212121213,0.21212121212121213,1702903515
1.0-1000-classical-None-miconic-108,miconic,20,bmaxsum,bmaxsum,1.0,1.0,1702903515
1.0-1000-classical-None-miconic-108,miconic,20,bmaxsum,bmaxmin,0.1,0.1,1702903515
1.0-1000-classical-None-miconic-108,miconic,20,bmaxsum,bnovelty,0.1,0.1,1702903515
1.0-1000-classical-None-miconic-108,miconic,20,bmaxsum,maxsum_stability,0.21212121212121213,0.21212121212121213,1702903515
1.0-1000-classical-None-miconic-108,miconic,20,bmaxmin,bcoverage,0.1,0.1,1702903515
1.0-1000-classical-None-miconic-108,miconic,20,bmaxmin,bmaxsum,0.1,0.1,1702903515
1.0-1000-classical-None-miconic-108,miconic,20,bmaxmin,bmaxmin,1.0,1.0,1702903515
1.0-1000-classical-None-miconic-108,miconic,20,bmaxmin,bnovelty,1.0,1.0,1702903515
1.0-1000-classical-None-miconic-108,miconic,20,bmaxmin,maxsum_stability,0.047619047619047616,0.047619047619047616,1702903515
1.0-1000-classical-None-miconic-108,miconic,20,bnovelty,bcoverage,0.1,0.1,1702903515
1.0-1000-classical-None-miconic-108,miconic,20,bnovelty,bmaxsum,0.1,0.1,1702903515
1.0-1000-classical-None-miconic-108,miconic,20,bnovelty,bmaxmin,1.0,1.0,1702903515
1.0-1000-classical-None-miconic-108,miconic,20,bnovelty,bnovelty,1.0,1.0,1702903515
1.0-1000-classical-None-miconic-108,miconic,20,bnovelty,maxsum_stability,0.047619047619047616,0.047619047619047616,1702903515
1.0-1000-classical-None-miconic-108,miconic,20,maxsum_stability,bcoverage,0.17647058823529413,0.17647058823529413,1702903515
1.0-1000-classical-None-miconic-108,miconic,20,maxsum_stability,bmaxsum,0.21212121212121213,0.21212121212121213,1702903515
1.0-1000-classical-None-miconic-108,miconic,20,maxsum_stability,bmaxmin,0.047619047619047616,0.047619047619047616,1702903515
1.0-1000-classical-None-miconic-108,miconic,20,maxsum_stability,bnovelty,0.047619047619047616,0.047619047619047616,1702903515
1.0-1000-classical-None-miconic-108,miconic,20,maxsum_stability,maxsum_stability,1.0,1.0,1702903515
1.0-1000-classical-1998-movie-10,movie,20,bcoverage,bcoverage,1.0,1.0,1774233937
1.0-1000-classical-1998-movie-10,movie,20,bcoverage,bmaxsum,0.14285714285714285,0.14285714285714285,1774233937
1.0-1000-classical-1998-movie-10,movie,20,bcoverage,bmaxmin,0.15,0.15,1774233937
1.0-1000-classical-1998-movie-10,movie,20,bcoverage,bnovelty,0.15,0.15,1774233937
1.0-1000-classical-1998-movie-10,movie,20,bcoverage,maxsum_stability,0.08108108108108109,0.08108108108108109,1774233937
1.0-1000-classical-1998-movie-10,movie,20,bmaxsum,bcoverage,0.14285714285714285,0.14285714285714285,1774233937
1.0-1000-classical-1998-movie-10,movie,20,bmaxsum,bmaxsum,1.0,1.0,1774233937
1.0-1000-classical-1998-movie-10,movie,20,bmaxsum,bmaxmin,0.15,0.15,1774233937
1.0-1000-classical-1998-movie-10,movie,20,bmaxsum,bnovelty,0.15,0.15,1774233937
1.0-1000-classical-1998-movie-10,movie,20,bmaxsum,maxsum_stability,0.1111111111111111,0.1111111111111111,1774233937
1.0-1000-classical-1998-movie-10,movie,20,bmaxmin,bcoverage,0.15,0.15,1774233937
1.0-1000-classical-1998-movie-10,movie,20,bmaxmin,bmaxsum,0.15,0.15,1774233937
1.0-1000-classical-1998-movie-10,movie,20,bmaxmin,bmaxmin,1.0,1.0,1774233937
1.0-1000-classical-1998-movie-10,movie,20,bmaxmin,bnovelty,1.0,1.0,1774233937
1.0-1000-classical-1998-movie-10,movie,20,bmaxmin,maxsum_stability,0.045454545454545456,0.045454545454545456,1774233937
1.0-1000-classical-1998-movie-10,movie,20,bnovelty,bcoverage,0.15,0.15,1774233937
1.0-1000-classical-1998-movie-10,movie,20,bnovelty,bmaxsum,0.15,0.15,1774233937
1.0-1000-classical-1998-movie-10,movie,20,bnovelty,bmaxmin,1.0,1.0,1774233937
1.0-1000-classical-1998-movie-10,movie,20,bnovelty,bnovelty,1.0,1.0,1774233937
1.0-1000-classical-1998-movie-10,movie,20,bnovelty,maxsum_stability,0.045454545454545456,0.045454545454545456,1774233937
1.0-1000-classical-1998-movie-10,movie,20,maxsum_stability,bcoverage,0.08108108108108109,0.08108108108108109,1774233937
1.0-1000-classical-1998-movie-10,movie,20,maxsum_stability,bmaxsum,0.1111111111111111,0.1111111111111111,1774233937
1.0-1000-classical-1998-movie-10,movie,20,maxsum_stability,bmaxmin,0.045454545454545456,0.045454545454545456,1774233937
1.0-1000-classical-1998-movie-10,movie,20,maxsum_stability,bnovelty,0.045454545454545456,0.045454545454545456,1774233937
1.0-1000-classical-1998-movie-10,movie,20,maxsum_stability,maxsum_stability,1.0,1.0,1774233937
1.0-1000-classical-2006-openstacks-3,openstacks,20,bcoverage,bcoverage,1.0,1.0,989247046
1.0-1000-classical-2006-openstacks-3,openstacks,20,bcoverage,bmaxsum,0.6,0.6,989247046
1.0-1000-classical-2006-openstacks-3,openstacks,20,bcoverage,bmaxmin,0.19047619047619047,0.19047619047619047,989247046
1.0-1000-classical-2006-openstacks-3,openstacks,20,bcoverage,bnovelty,0.19047619047619047,0.19047619047619047,989247046
1.0-1000-classical-2006-openstacks-3,openstacks,20,bcoverage,maxsum_stability,0.3793103448275862,0.1111111111111111,989247046
1.0-1000-classical-2006-openstacks-3,openstacks,20,bmaxsum,bcoverage,0.6,0.6,989247046
1.0-1000-classical-2006-openstacks-3,openstacks,20,bmaxsum,bmaxsum,1.0,1.0,989247046
1.0-1000-classical-2006-openstacks-3,openstacks,20,bmaxsum,bmaxmin,0.25,0.25,989247046
1.0-1000-classical-2006-openstacks-3,openstacks,20,bmaxsum,bnovelty,0.25,0.25,989247046
1.0-1000-classical-2006-openstacks-3,openstacks,20,bmaxsum,maxsum_stability,0.3793103448275862,0.1111111111111111,989247046
1.0-1000-classical-2006-openstacks-3,openstacks,20,bmaxmin,bcoverage,0.19047619047619047,0.19047619047619047,989247046
1.0-1000-classical-2006-openstacks-3,openstacks,20,bmaxmin,bmaxsum,0.25,0.25,989247046
1.0-1000-classical-2006-openstacks-3,openstacks,20,bmaxmin,bmaxmin,1.0,1.0,989247046
1.0-1000-classical-2006-openstacks-3,openstacks,20,bmaxmin,bnovelty,1.0,1.0,989247046
1.0-1000-classical-2006-openstacks-3,openstacks,20,bmaxmin,maxsum_stability,0.08695652173913043,0.041666666666666664,989247046
1.0-1000-classical-2006-openstacks-3,openstacks,20,bnovelty,bcoverage,0.19047619047619047,0.19047619047619047,989247046
1.0-1000-classical-2006-openstacks-3,openstacks,20,bnovelty,bmaxsum,0.25,0.25,989247046
1.0-1000-classical-2006-openstacks-3,openstacks,20,bnovelty,bmaxmin,1.0,1.0,989247046
1.0-1000-classical-2006-openstacks-3,openstacks,20,bnovelty,bnovelty,1.0,1.0,989247046
1.0-1000-classical-2006-openstacks-3,openstacks,20,bnovelty,maxsum_stability,0.08695652173913043,0.041666666666666664,989247046
1.0-1000-classical-2006-openstacks-3,openstacks,20,maxsum_stability,bcoverage,0.3793103448275862,0.1111111111111111,989247046
1.0-1000-classical-2006-openstacks-3,openstacks,20,maxsum_stability,bmaxsum,0.3793103448275862,0.1111111111111111,989247046
1.0-1000-classical-2006-openstacks-3,openstacks,20,maxsum_stability,bmaxmin,0.08695652173913043,0.041666666666666664,989247046
1.0-1000-classical-2006-openstacks-3,openstacks,20,maxsum_stability,bnovelty,0.08695652173913043,0.041666666666666664,989247046
1.0-1000-classical-2006-openstacks-3,openstacks,20,maxsum_stability,maxsum_stability,1.0,1.0,989247046
1.0-1000-classical-2004-satellite-11,satellite,20,bcoverage,bcoverage,1.0,1.0,913755583
1.0-1000-classical-2004-satellite-11,satellite,20,bcoverage,bmaxsum,0.17647058823529413,0.17647058823529413,913755583
1.0-1000-classical-2004-satellite-11,satellite,20,bcoverage,bmaxmin,0.047619047619047616,0.047619047619047616,913755583
1.0-1000-classical-2004-satellite-11,satellite,20,bcoverage,bnovelty,0.047619047619047616,0.047619047619047616,913755583
1.0-1000-classical-2004-satellite-11,satellite,20,bcoverage,maxsum_stability,0.08108108108108109,0.08108108108108109,913755583
1.0-1000-classical-2004-satellite-11,satellite,20,bmaxsum,bcoverage,0.17647058823529413,0.17647058823529413,913755583
1.0-1000-classical-2004-satellite-11,satellite,20,bmaxsum,bmaxsum,1.0,1.0,913755583
1.0-1000-classical-2004-satellite-11,satellite,20,bmaxsum,bmaxmin,0.1,0.1,913755583
1.0-1000-classical-2004-satellite-11,satellite,20,bmaxsum,bnovelty,0.1,0.1,913755583
1.0-1000-classical-2004-satellite-11,satellite,20,bmaxsum,maxsum_stability,0.14285714285714285,0.14285714285714285,913755583
1.0-1000-classical-2004-satellite-11,satellite,20,bmaxmin,bcoverage,0.047619047619047616,0.047619047619047616,913755583
1.0-1000-classical-2004-satellite-11,satellite,20,bmaxmin,bmaxsum,0.1,0.1,913755583
1.0-1000-classical-2004-satellite-11,satellite,20,bmaxmin,bmaxmin,1.0,1.0,913755583
1.0-1000-classical-2004-satellite-11,satellite,20,bmaxmin,bnovelty,1.0,1.0,913755583
1.0-1000-classical-2004-satellite-11,satellite,20,bmaxmin,maxsum_stability,0.047619047619047616,0.047619047619047616,913755583
1.0-1000-classical-2004-satellite-11,satellite,20,bnovelty,bcoverage,0.047619047619047616,0.047619047619047616,913755583
1.0-1000-classical-2004-satellite-11,satellite,20,bnovelty,bmaxsum,0.1,0.1,913755583
1.0-1000-classical-2004-satellite-11,satellite,20,bnovelty,bmaxmin,1.0,1.0,913755583
1.0-1000-classical-2004-satellite-11,satellite,20,bnovelty,bnovelty,1.0,1.0,913755583
1.0-1000-classical-2004-satellite-11,satellite,20,bnovelty,maxsum_stability,0.047619047619047616,0.047619047619047616,913755583
1.0-1000-classical-2004-satellite-11,satellite,20,maxsum_stability,bcoverage,0.08108108108108109,0.08108108108108109,913755583
1.0-1000-classical-2004-satellite-11,satellite,20,maxsum_stability,bmaxsum,0.14285714285714285,0.14285714285714285,913755583
1.0-1000-classical-2004-satellite-11,satellite,20,maxsum_stability,bmaxmin,0.047619047619047616,0.047619047619047616,913755583
1.0-1000-classical-2004-satellite-11,satellite,20,maxsum_stability,bnovelty,0.047619047619047616,0.047619047619047616,913755583
1.0-1000-classical-2004-satellite-11,satellite,20,maxsum_stability,maxsum_stability,1.0,1.0,913755583
1.0-1000-classical-2008-scanalyzer-2,scanalyzer,20,bcoverage,bcoverage,1.0,1.0,943783267
1.0-1000-classical-2008-scanalyzer-2,scanalyzer,20,bcoverage,bmaxsum,0.48148148148148145,0.48148148148148145,943783267
1.0-1000-classical-2008-scanalyzer-2,scanalyzer,20,bcoverage,bmaxmin,0.25,0.25,943783267
1.0-1000-classical-2008-scanalyzer-2,scanalyzer,20,bcoverage,bnovelty,0.25,0.25,943783267
1.0-1000-classical-2008-scanalyzer-2,scanalyzer,20,bcoverage,maxsum_stability,0.14285714285714285,0.14285714285714285,943783267
1.0-1000-classical-2008-scanalyzer-2,scanalyzer,20,bmaxsum,bcoverage,0.48148148148148145,0.48148148148148145,943783267
1.0-1000-classical-2008-scanalyzer-2,scanalyzer,20,bmaxsum,bmaxsum,1.0,1.0,943783267
1.0-1000-classical-2008-scanalyzer-2,scanalyzer,20,bmaxsum,bmaxmin,0.25,0.25,943783267
1.0-1000-classical-2008-scanalyzer-2,scanalyzer,20,bmaxsum,bnovelty,0.25,0.25,943783267
1.0-1000-classical-2008-scanalyzer-2,scanalyzer,20,bmaxsum,maxsum_stability,0.08108108108108109,0.08108108108108109,943783267
1.0-1000-classical-2008-scanalyzer-2,scanalyzer,20,bmaxmin,bcoverage,0.25,0.25,943783267
1.0-1000-classical-2008-scanalyzer-2,scanalyzer,20,bmaxmin,bmaxsum,0.25,0.25,943783267
1.0-1000-classical-2008-scanalyzer-2,scanalyzer,20,bmaxmin,bmaxmin,1.0,1.0,943783267
1.0-1000-classical-2008-scanalyzer-2,scanalyzer,20,bmaxmin,bnovelty,1.0,1.0,943783267
1.0-1000-classical-2008-scanalyzer-2,scanalyzer,20,bmaxmin,maxsum_stability,0.041666666666666664,0.041666666666666664,943783267
1.0-1000-classical-2008-scanalyzer-2,scanalyzer,20,bnovelty,bcoverage,0.25,0.25,943783267
1.0-1000-classical-2008-scanalyzer-2,scanalyzer,20,bnovelty,bmaxsum,0.25,0.25,943783267
1.0-1000-classical-2008-scanalyzer-2,scanalyzer,20,bnovelty,bmaxmin,1.0,1.0,943783267
1.0-1000-classical-2008-scanalyzer-2,scanalyzer,20,bnovelty,bnovelty,1.0,1.0,943783267
1.0-1000-classical-2008-scanalyzer-2,scanalyzer,20,bnovelty,maxsum_stability,0.041666666666666664,0.041666666666666664,943783267
1.0-1000-classical-2008-scanalyzer-2,scanalyzer,20,maxsum_stability,bcoverage,0.14285714285714285,0.14285714285714285,943783267
1.0-1000-classical-2008-scanalyzer-2,scanalyzer,20,maxsum_stability,bmaxsum,0.08108108108108109,0.08108108108108109,943783267
1.0-1000-classical-2008-scanalyzer-2,scanalyzer,20,maxsum_stability,bmaxmin,0.041666666666666664,0.041666666666666664,943783267
1.0-1000-classical-2008-scanalyzer-2,scanalyzer,20,maxsum_stability,bnovelty,0.041666666666666664,0.041666666666666664,943783267
1.0-1000-classical-2008-scanalyzer-2,scanalyzer,20,maxsum_stability,maxsum_stability,1.0,1.0,943783267
1.0-1000-classical-2000-schedule-10,schedule,20,bcoverage,bcoverage,1.0,1.0,1237255937
1.0-1000-classical-2000-schedule-10,schedule,20,bcoverage,bmaxsum,0.14285714285714285,0.14285714285714285,1237255937
1.0-1000-classical-2000-schedule-10,schedule,20,bcoverage,bmaxmin,0.1,0.1,1237255937
1.0-1000-classical-2000-schedule-10,schedule,20,bcoverage,bnovelty,0.1,0.1,1237255937
1.0-1000-classical-2000-schedule-10,schedule,20,bcoverage,maxsum_stability,0.5384615384615384,0.5384615384615384,1237255937
1.0-1000-classical-2000-schedule-10,schedule,20,bmaxsum,bcoverage,0.14285714285714285,0.14285714285714285,1237255937
1.0-1000-classical-2000-schedule-10,schedule,20,bmaxsum,bmaxsum,1.0,1.0,1237255937
1.0-1000-classical-2000-schedule-10,schedule,20,bmaxsum,bmaxmin,0.1,0.1,1237255937
1.0-1000-classical-2000-schedule-10,schedule,20,bmaxsum,bnovelty,0.1,0.1,1237255937
1.0-1000-classical-2000-schedule-10,schedule,20,bmaxsum,maxsum_stability,0.2903225806451613,0.2903225806451613,1237255937
1.0-1000-classical-2000-schedule-10,schedule,20,bmaxmin,bcoverage,0.1,0.1,1237255937
1.0-1000-classical-2000-schedule-10,schedule,20,bmaxmin,bmaxsum,0.1,0.1,1237255937
1.0-1000-classical-2000-schedule-10,schedule,20,bmaxmin,bmaxmin,1.0,1.0,1237255937
1.0-1000-classical-2000-schedule-10,schedule,20,bmaxmin,bnovelty,1.0,1.0,1237255937
1.0-1000-classical-2000-schedule-10,schedule,20,bmaxmin,maxsum_stability,0.1,0.1,1237255937
1.0-1000-classical-2000-schedule-10,schedule,20,bnovelty,bcoverage,0.1,0.1,1237255937
1.0-1000-classical-2000-schedule-10,schedule,20,bnovelty,bmaxsum,0.1,0.1,1237255937
1.0-1000-classical-2000-schedule-10,schedule,20,bnovelty,bmaxmin,1.0,1.0,1237255937
1.0-1000-classical-2000-schedule-10,schedule,20,bnovelty,bnovelty,1.0,1.0,1237255937
1.0-1000-classical-2000-schedule-10,schedule,20,bnovelty,maxsum_stability,0.1,0.1,1237255937
1.0-1000-classical-2000-schedule-10,schedule,20,maxsum_stability,bcoverage,0.5384615384615384,0.5384615384615384,1237255937
1.0-1000-classical-2000-schedule-10,schedule,20,maxsum_stability,bmaxsum,0.2903225806451613,0.2903225806451613,1237255937
1.0-1000-classical-2000-schedule-10,schedule,20,maxsum_stability,bmaxmin,0.1,0.1,1237255937
1.0-1000-classical-2000-schedule-10,schedule,20,maxsum_stability,bnovelty,0.1,0.1,1237255937
1.0-1000-classical-2000-schedule-10,schedule,20,maxsum_stability,maxsum_stability,1.0,1.0,1237255937
1.0-1000-classical-2006-tpp-5,tpp,20,bcoverage,bcoverage,1.0,1.0,2035469972
1.0-1000-classical-2006-tpp-5,tpp,20,bcoverage,bmaxsum,0.3793103448275862,0.3793103448275862,2035469972
1.0-1000-classical-2006-tpp-5,tpp,20,bcoverage,bmaxmin,0.047619047619047616,0.047619047619047616,2035469972
1.0-1000-classical-2006-tpp-5,tpp,20,bcoverage,bnovelty,0.047619047619047616,0.047619047619047616,2035469972
1.0-1000-classical-2006-tpp-5,tpp,20,bcoverage,maxsum_stability,0.9047619047619048,0.9047619047619048,2035469972
1.0-1000-classical-2006-tpp-5,tpp,20,bmaxsum,bcoverage,0.3793103448275862,0.3793103448275862,2035469972
1.0-1000-classical-2006-tpp-5,tpp,20,bmaxsum,bmaxsum,1.0,1.0,2035469972
1.0-1000-classical-2006-tpp-5,tpp,20,bmaxsum,bmaxmin,0.1,0.1,2035469972
1.0-1000-classical-2006-tpp-5,tpp,20,bmaxsum,bnovelty,0.1,0.1,2035469972
1.0-1000-classical-2006-tpp-5,tpp,20,bmaxsum,maxsum_stability,0.3793103448275862,0.3793103448275862,2035469972
1.0-1000-classical-2006-tpp-5,tpp,20,bmaxmin,bcoverage,0.047619047619047616,0.047619047619047616,2035469972
1.0-1000-classical-2006-tpp-5,tpp,20,bmaxmin,bmaxsum,0.1,0.1,2035469972
1.0-1000-classical-2006-tpp-5,tpp,20,bmaxmin,bmaxmin,1.0,1.0,2035469972
1.0-1000-classical-2006-tpp-5,tpp,20,bmaxmin,bnovelty,1.0,1.0,2035469972
1.0-1000-classical-2006-tpp-5,tpp,20,bmaxmin,maxsum_stability,0.1,0.1,2035469972
1.0-1000-classical-2006-tpp-5,tpp,20,bnovelty,bcoverage,0.047619047619047616,0.047619047619047616,2035469972
1.0-1000-classical-2006-tpp-5,tpp,20,bnovelty,bmaxsum,0.1,0.1,2035469972
1.0-1000-classical-2006-tpp-5,tpp,20,bnovelty,bmaxmin,1.0,1.0,2035469972
1.0-1000-classical-2006-tpp-5,tpp,20,bnovelty,bnovelty,1.0,1.0,2035469972
1.0-1000-classical-2006-tpp-5,tpp,20,bnovelty,maxsum_stability,0.1,0.1,2035469972
1.0-1000-classical-2006-tpp-5,tpp,20,maxsum_stability,bcoverage,0.9047619047619048,0.9047619047619048,2035469972
1.0-1000-classical-2006-tpp-5,tpp,20,maxsum_stability,bmaxsum,0.3793103448275862,0.3793103448275862,2035469972
1.0-1000-classical-2006-tpp-5,tpp,20,maxsum_stability,bmaxmin,0.1,0.1,2035469972
1.0-1000-classical-2006-tpp-5,tpp,20,maxsum_stability,bnovelty,0.1,0.1,2035469972
1.0-1000-classical-2006-tpp-5,tpp,20,maxsum_stability,maxsum_stability,1.0,1.0,2035469972
1.0-1000-classical-None-tsp-14,tsp,20,bcoverage,bcoverage,1.0,1.0,975232708
1.0-1000-classical-None-tsp-14,tsp,20,bcoverage,bmaxsum,0.2903225806451613,0.2903225806451613,975232708
1.0-1000-classical-None-tsp-14,tsp,20,bcoverage,bmaxmin,0.047619047619047616,0.047619047619047616,975232708
1.0-1000-classical-None-tsp-14,tsp,20,bcoverage,bnovelty,0.047619047619047616,0.047619047619047616,975232708
1.0-1000-classical-None-tsp-14,tsp,20,bcoverage,maxsum_stability,0.05263157894736842,0.05263157894736842,975232708
1.0-1000-classical-None-tsp-14,tsp,20,bmaxsum,bcoverage,0.2903225806451613,0.2903225806451613,975232708
1.0-1000-classical-None-tsp-14,tsp,20,bmaxsum,bmaxsum,1.0,1.0,975232708
1.0-1000-classical-None-tsp-14,tsp,20,bmaxsum,bmaxmin,0.1,0.1,975232708
1.0-1000-classical-None-tsp-14,tsp,20,bmaxsum,bnovelty,0.1,0.1,975232708
1.0-1000-classical-None-tsp-14,tsp,20,bmaxsum,maxsum_stability,0.05263157894736842,0.05263157894736842,975232708
1.0-1000-classical-None-tsp-14,tsp,20,bmaxmin,bcoverage,0.047619047619047616,0.047619047619047616,975232708
1.0-1000-classical-None-tsp-14,tsp,20,bmaxmin,bmaxsum,0.1,0.1,975232708
1.0-1000-classical-None-tsp-14,tsp,20,bmaxmin,bmaxmin,1.0,1.0,975232708
1.0-1000-classical-None-tsp-14,tsp,20,bmaxmin,bnovelty,1.0,1.0,975232708
1.0-1000-classical-None-tsp-14,tsp,20,bmaxmin,maxsum_stability,0.047619047619047616,0.047619047619047616,975232708
1.0-1000-classical-None-tsp-14,tsp,20,bnovelty,bcoverage,0.047619047619047616,0.047619047619047616,975232708
1.0-1000-classical-None-tsp-14,tsp,20,bnovelty,bmaxsum,0.1,0.1,975232708
1.0-1000-classical-None-tsp-14,tsp,20,bnovelty,bmaxmin,1.0,1.0,975232708
1.0-1000-classical-None-tsp-14,tsp,20,bnovelty,bnovelty,1.0,1.0,975232708
1.0-1000-classical-None-tsp-14,tsp,20,bnovelty,maxsum_stability,0.047619047619047616,0.047619047619047616,975232708
1.0-1000-classical-None-tsp-14,tsp,20,maxsum_stability,bcoverage,0.05263157894736842,0.05263157894736842,975232708
1.0-1000-classical-None-tsp-14,tsp,20,maxsum_stability,bmaxsum,0.05263157894736842,0.05263157894736842,975232708
1.0-1000-classical-None-tsp-14,tsp,20,maxsum_stability,bmaxmin,0.047619047619047616,0.047619047619047616,975232708
1.0-1000-classical-None-tsp-14,tsp,20,maxsum_stability,bnovelty,0.047619047619047616,0.047619047619047616,975232708
1.0-1000-classical-None-tsp-14,tsp,20,maxsum_stability,maxsum_stability,1.0,1.0,975232708
1.0-1000-classical-2008-woodworking-13,woodworking,20,bcoverage,bcoverage,1.0,1.0,957017633
1.0-1000-classical-2008-woodworking-13,woodworking,20,bcoverage,bmaxsum,0.14285714285714285,0.14285714285714285,957017633
1.0-1000-classical-2008-woodworking-13,woodworking,20,bcoverage,bmaxmin,0.047619047619047616,0.047619047619047616,957017633
1.0-1000-classical-2008-woodworking-13,woodworking,20,bcoverage,bnovelty,0.047619047619047616,0.047619047619047616,957017633
1.0-1000-classical-2008-woodworking-13,woodworking,20,bcoverage,maxsum_stability,0.24,0.05263157894736842,957017633
1.0-1000-classical-2008-woodworking-13,woodworking,20,bmaxsum,bcoverage,0.14285714285714285,0.14285714285714285,957017633
1.0-1000-classical-2008-woodworking-13,woodworking,20,bmaxsum,bmaxsum,1.0,1.0,957017633
1.0-1000-classical-2008-woodworking-13,woodworking,20,bmaxsum,bmaxmin,0.047619047619047616,0.047619047619047616,957017633
1.0-1000-classical-2008-woodworking-13,woodworking,20,bmaxsum,bnovelty,0.1,0.1,957017633
1.0-1000-classical-2008-woodworking-13,woodworking,20,bmaxsum,maxsum_stability,0.34782608695652173,0.05263157894736842,957017633
1.0-1000-classical-2008-woodworking-13,woodworking,20,bmaxmin,bcoverage,0.047619047619047616,0.047619047619047616,957017633
1.0-1000-classical-2008-woodworking-13,woodworking,20,bmaxmin,bmaxsum,0.047619047619047616,0.047619047619047616,957017633
1.0-1000-classical-2008-woodworking-13,woodworking,20,bmaxmin,bmaxmin,1.0,1.0,957017633
1.0-1000-classical-2008-woodworking-13,woodworking,20,bmaxmin,bnovelty,0.0,0.0,957017633
1.0-1000-classical-2008-woodworking-13,woodworking,20,bmaxmin,maxsum_stability,0.08333333333333333,0.047619047619047616,957017633
1.0-1000-classical-2008-woodworking-13,woodworking,20,bnovelty,bcoverage,0.047619047619047616,0.047619047619047616,957017633
1.0-1000-classical-2008-woodworking-13,woodworking,20,bnovelty,bmaxsum,0.1,0.1,957017633
1.0-1000-classical-2008-woodworking-13,woodworking,20,bnovelty,bmaxmin,0.0,0.0,957017633
1.0-1000-classical-2008-woodworking-13,woodworking,20,bnovelty,bnovelty,1.0,1.0,957017633
1.0-1000-classical-2008-woodworking-13,woodworking,20,bnovelty,maxsum_stability,0.08333333333333333,0.047619047619047616,957017633
1.0-1000-classical-2008-woodworking-13,woodworking,20,maxsum_stability,bcoverage,0.24,0.05263157894736842,957017633
1.0-1000-classical-2008-woodworking-13,woodworking,20,maxsum_stability,bmaxsum,0.34782608695652173,0.05263157894736842,957017633
1.0-1000-classical-2008-woodworking-13,woodworking,20,maxsum_stability,bmaxmin,0.08333333333333333,0.047619047619047616,957017633
1.0-1000-classical-2008-woodworking-13,woodworking,20,maxsum_stability,bnovelty,0.08333333333333333,0.047619047619047616,957017633
1.0-1000-classical-2008-woodworking-13,woodworking,20,maxsum_stability,maxsum_stability,1.0,1.0,957017633
1.0-1000-classical-2000-elevators-106,elevators,20,bcoverage,bcoverage,1.0,1.0,956095144
1.0-1000-classical-2000-elevators-106,elevators,20,bcoverage,bmaxsum,0.1111111111111111,0.1111111111111111,956095144
1.0-1000-classical-2000-elevators-106,elevators,20,bcoverage,bmaxmin,0.1,0.1,956095144
1.0-1000-classical-2000-elevators-106,elevators,20,bcoverage,bnovelty,0.1,0.1,956095144
1.0-1000-classical-2000-elevators-106,elevators,20,bcoverage,maxsum_stability,0.21212121212121213,0.21212121212121213,956095144
1.0-1000-classical-2000-elevators-106,elevators,20,bmaxsum,bcoverage,0.1111111111111111,0.1111111111111111,956095144
1.0-1000-classical-2000-elevators-106,elevators,20,bmaxsum,bmaxsum,1.0,1.0,956095144
1.0-1000-classical-2000-elevators-106,elevators,20,bmaxsum,bmaxmin,0.1,0.1,956095144
1.0-1000-classical-2000-elevators-106,elevators,20,bmaxsum,bnovelty,0.1,0.1,956095144
1.0-1000-classical-2000-elevators-106,elevators,20,bmaxsum,maxsum_stability,0.25,0.25,956095144
1.0-1000-classical-2000-elevators-106,elevators,20,bmaxmin,bcoverage,0.1,0.1,956095144
1.0-1000-classical-2000-elevators-106,elevators,20,bmaxmin,bmaxsum,0.1,0.1,956095144
1.0-1000-classical-2000-elevators-106,elevators,20,bmaxmin,bmaxmin,1.0,1.0,956095144
1.0-1000-classical-2000-elevators-106,elevators,20,bmaxmin,bnovelty,1.0,1.0,956095144
1.0-1000-classical-2000-elevators-106,elevators,20,bmaxmin,maxsum_stability,0.047619047619047616,0.047619047619047616,956095144
1.0-1000-classical-2000-elevators-106,elevators,20,bnovelty,bcoverage,0.1,0.1,956095144
1.0-1000-classical-2000-elevators-106,elevators,20,bnovelty,bmaxsum,0.1,0.1,956095144
